,Loc #,Location,Month,Revenue,NAFI Amt,Annual Revenue,Annual NAFI,Year,latitude,longitude
1496,1105,Hashmarks,Apr-14,"33,502.30","26,801.85",,,2021,,
1497,1105,Hashmarks,May-14,"74,135.50","60,429.25",,,2021,,
1498,1105,Hashmarks,Jun-14,"40,724.75","31,459.00",,,2021,,
1499,1105,Hashmarks,Jul-14,"37,206.00","29,764.80",,,2021,,
1500,1105,Hashmarks,Aug-14,"30,079.70","26,234.80",,,2021,,
1501,1105,Hashmarks,Sep-14,"45,806.65","34,474.30","5,32,208.97","4,24,272.50",2021,,
1502,1105,Hashmarks,Oct-14,"92,996.25","74,397.00",,,2021,,
1503,1105,Hashmarks,Nov-14,"55,001.95","44,991.60",,,2021,,
1504,1105,Hashmarks,Dec-14,"58,138.65","45,520.95",,,2021,,
1505,1105,Hashmarks,Jan-15,"33,498.55","26,798.85",,,2021,,
1506,1105,Hashmarks,Feb-15,"62,035.75","49,628.60",,,2021,,
1507,1105,Hashmarks,Mar-15,"47,798.80","38,239.05",,,2021,,
1508,1105,Hashmarks,Apr-15,"55,716.40","44,573.10",,,2021,,
1509,1105,Hashmarks,May-15,"27,379.45","21,903.55",,,2021,,
1510,1105,Hashmarks,Jun-15,"47,842.70","38,274.15",,,2021,,
1511,1105,Hashmarks,Jul-15,"31,747.00","25,397.60",,,2021,,
1512,1105,Hashmarks,Aug-15,"44,131.85","35,305.45",,,2021,,
1513,1105,Hashmarks,Sep-15,"35,665.20","28,532.15","5,91,952.55","4,73,562.05",2021,,
1514,1105,Hashmarks,Oct-15,"28,600.15","22,880.10",,,2021,,
1515,1105,Hashmarks,Nov-15,"35,578.85","28,463.10",,,2021,,
1516,1105,Hashmarks,Dec-15,"62,398.75","49,919.00",,,2021,,
1517,1105,Hashmarks,Jan-16,"53,110.35","42,488.30",,,2021,,
1518,1105,Hashmarks,Feb-16,"14,177.45","11,341.95",,,2021,,
1519,1105,Hashmarks,Mar-16,"48,763.20","39,010.55",,,2021,,
1520,1105,Hashmarks,Apr-16,"51,781.80","41,425.45",,,2021,,
1521,1105,Hashmarks,May-16,"54,015.35","43,212.25",,,2021,,
1522,1105,Hashmarks,Jun-16,"74,269.05","59,415.25",,,2021,,
1523,1105,Hashmarks,Jul-16,"54,992.50","43,994.00",,,2021,,
1524,1105,Hashmarks,Aug-16,"49,898.95","39,919.15",,,2021,,
1525,1105,Hashmarks,Sep-16 Oct-16 Nov-16 Dec-16,"39,445.75
51,149.75","31,556.60
40,919.80","5,67,032.15","4,53,625.70",2021,,
1526,1105,Hashmarks,Jan-17,"32,500.05","26,000.00",,,2021,,
1527,1105,Hashmarks,Feb-17,"40,012.75","32,010.20",,,2021,,
1528,1105,Hashmarks,Mar-17,"60,901.70","48,721.35",,,2021,,
1529,1105,Hashmarks,Apr-17,"44,683.45","35,746.75",,,2021,,
1530,1105,Hashmarks,May-17,"38,767.55","31,014.05",,,2021,,
1531,1105,Hashmarks,Jun-17,"48,988.15","39,190.50",,,2021,,
1532,1105,Hashmarks,Jul-17,"30,122.60","24,098.05",,,2021,,
1533,1105,Hashmarks,Aug-17,"41,906.20","33,524.95",,,2021,,
1534,1105,Hashmarks,Sep-17,"54,739.15","43,791.30","4,43,771.35","3,55,016.95",2021,,
1535,1105,Hashmarks,Oct-17,"22,605.75","18,084.60",,,2021,,
1536,1105,Hashmarks,Nov-17,"42,069.20","33,655.35",,,2021,,
1537,1105,Hashmarks,Dec-17,"49,937.50","39,950.00",,,2021,,
1538,1105,Hashmarks,Jan-18,"27,337.15","21,869.70",,,2021,,
1539,1105,Hashmarks,Feb-18,"58,531.65","46,825.30",,,2021,,
1540,1105,Hashmarks,Mar-18,"64,470.10","51,576.05",,,2021,,
1541,1105,Hashmarks,Apr-18,"48,581.90","38,865.55",,,2021,,
1542,1105,Hashmarks,May-18,"33,997.40","27,197.95",,,2021,,
1543,1105,Hashmarks,Jun-18,"42,932.20","34,345.75",,,2021,,
1544,1105,Hashmarks,Jul-18,"11,936.65","9,549.30",,,2021,,
1545,1105,Hashmarks,Aug-18,"24,119.80","19,295.85",,,2021,,
1546,1105,Hashmarks,Sep-18,"16,373.15","13,098.50","4,42,892.45","3,54,313.90",2021,,
1547,1105,Hashmarks,Oct-18,"22,272.40","17,817.90",,,2021,,
1548,1105,Hashmarks,Nov-18,"3,087.85","2,470.30",,,2021,,
1549,1105,Hashmarks,Dec-18,"7,024.00","5,619.20",,,2021,,
1550,1105,Hashmarks,Jan-19,"11,222.55","8,978.05",,,2021,,
1551,1105,Hashmarks,Feb-19,"34,768.60","27,814.90",,,2021,,
1552,1105,Hashmarks,Mar-19,"49,238.35","39,390.70",,,2021,,
1553,1105,Hashmarks,Apr-19,"29,907.90","23,926.30",,,2021,,
1554,1105,Hashmarks,May-19,"16,394.85","13,115.90",,,2021,,
1555,1105,Hashmarks,Jun-19,"13,635.10","15,343.50",,,2021,,
1556,1105,Hashmarks,Jul-19,"30,928.50","20,307.35",,,2021,,
1557,1105,Hashmarks,Aug-19,"19,066.65","15,253.30",,,2021,,
1558,1105,Hashmarks,Sep-19,"14,112.75","11,290.20","2,51,659.50","2,01,327.60",2021,,
1559,1105,Hashmarks,Oct-19,"14,302.00","11,441.60",,,2021,,
1560,1105,Hashmarks,Nov-19,"13,667.95","10,934.35",,,2021,,
1561,1105,Hashmarks,Dec-19,"6,907.20","5,525.75",,,2021,,
1562,1105,Hashmarks,Jan-20,"8,298.85","6,639.10",,,2021,,
1563,1105,Hashmarks,Feb-20,664.15,531.30,,,2021,,
1564,1105,Hashmarks,Mar-20,"2,044.30","2,607.10",,,2021,,
1565,1105,Hashmarks,"Apr-20
May-20","11,555.95","8,273.10",,,2021,,
1566,1105,Hashmarks,"Jun-20
Jul-20","5,199.50","4,159.60",,,2021,,
1567,1105,Hashmarks,Aug-20,,,,,2021,,
1568,1105,Hashmarks,Sep-20,"7,341.50","5,873.20","69,981.40","55,985.10",2021,,
1569,1105,Hashmarks,Oct-20,"2,697.80","2,158.25",,,2021,,
1570,1105,Hashmarks,Nov-20,"10,702.75","8,562.20",,,2021,,
1571,1105,Hashmarks,Dec-20,"12,709.75","10,167.80",,,2021,,
1572,1105,Hashmarks,Jan-21,"9,277.35","7,421.90",,,2021,,
1573,1105,Hashmarks,Feb-21,"2,632.00","2,105.60",,,2021,,
1574,1105,Hashmarks,Mar-21,"2,134.25","1,707.40",,,2021,,
1575,1105,Hashmarks,"Apr-21
May-21","6,845.65","5,476.50",,,2021,,
1576,1105,Hashmarks,Jun-21,,,,,2021,,
1577,1105,Hashmarks,Jul-21,"2,029.00","1,623.20",,,2021,,
1578,1105,Hashmarks,Aug-21,"9,619.10","7,695.30",,,2021,,
1579,1105,Hashmarks,Sep-21,"2,372.00","1,897.60","61,019.65","48,815.75",2021,,
1580,1107,Courtney BC,Oct-13,"17,715.64","14,440.00",,,2021,,
1581,1107,Courtney BC,Nov-13,"17,167.15","13,733.75",,,2021,,
1582,1107,Courtney BC,Dec-13,"29,661.20","24,950.80",,,2021,,
1583,1107,Courtney BC,Jan-14,"30,880.98","22,771.20",,,2021,,
1584,1107,Courtney BC,Feb-14,"17,532.70","14,026.20",,,2021,,
1585,1107,Courtney BC,Mar-14,"47,875.65","38,300.50",,,2021,,
1586,1107,Courtney BC,Apr-14,"33,977.70","27,182.15",,,2021,,
1587,1107,Courtney BC,May-14,"24,186.95","24,397.00",,,2021,,
1588,1107,Courtney BC,Jun-14,"33,027.40","21,374.50",,,2021,,
1589,1107,Courtney BC,Jul-14,"33,225.25","26,580.20",,,2021,,
1590,1107,Courtney BC,Aug-14,"23,417.75","18,734.20",,,2021,,
1591,1107,Courtney BC,Sep-14,"38,974.95","31,179.95","3,47,643.32","2,77,670.45",2021,,
1592,1107,Courtney BC,Oct-14,"26,675.35","21,340.30",,,2021,,
1593,1107,Courtney BC,Nov-14,"53,393.95","43,748.00",,,2021,,
1594,1107,Courtney BC,Dec-14,"45,256.05","35,172.00",,,2021,,
1595,1107,Courtney BC,Jan-15,"38,688.25","30,950.60",,,2021,,
1596,1107,Courtney BC,Feb-15,"27,573.65","22,058.95",,,2021,,
1597,1107,Courtney BC,Mar-15,"21,956.65","17,565.30",,,2021,,
1598,1107,Courtney BC,Apr-15,"20,348.70","16,278.95",,,2021,,
1599,1107,Courtney BC,May-15,"27,856.40","22,285.10",,,2021,,
1600,1107,Courtney BC,Jun-15,"22,188.30","17,750.65",,,2021,,
1601,1107,Courtney BC,Jul-15,"35,249.15","28,199.30",,,2021,,
1602,1107,Courtney BC,Aug-15,"23,790.30","19,032.25",,,2021,,
1603,1107,Courtney BC,Sep-15,"24,342.05","19,473.65","3,67,318.80","2,93,855.05",2021,,
1604,1107,Courtney BC,Oct-15,"33,587.05","26,869.65",,,2021,,
1605,1107,Courtney BC,Nov-15,"28,148.15","22,518.50",,,2021,,
1606,1107,Courtney BC,Dec-15,"25,831.20","20,664.95",,,2021,,
1607,1107,Courtney BC,Jan-16,"8,064.45","6,451.55",,,2021,,
1608,1107,Courtney BC,Feb-16,"25,174.45","20,139.55",,,2021,,
1609,1107,Courtney BC,Mar-16,"17,753.60","14,202.85",,,2021,,
1610,1107,Courtney BC,Apr-16,"27,512.40","20,901.50",,,2021,,
1611,1107,Courtney BC,May-16,"28,998.30","23,198.65",,,2021,,
1612,1107,Courtney BC,Jun-16,"47,917.55","38,334.05",,,2021,,
1613,1107,Courtney BC,Jul-16,"25,695.70","20,556.55",,,2021,,
1614,1107,Courtney BC,Aug-16,"24,046.65","19,237.30",,,2021,,
1615,1107,Courtney BC,Sep-16,"43,418.10","34,734.50","3,36,147.60","2,67,809.60",2021,,
1616,1107,Courtney BC,Oct-16,"41,952.65","33,562.15",,,2021,,
1617,1107,Courtney BC,Nov-16,"28,162.15","22,529.70",,,2021,,
1618,1107,Courtney BC,Dec-16,"21,890.80","17,512.65",,,2021,,
1619,1107,Courtney BC,Jan-17,"6,917.65","5,534.10",,,2021,,
1620,1107,Courtney BC,Feb-17,"14,307.75","11,446.20",,,2021,,
1621,1107,Courtney BC,Mar-17,"21,777.90","17,422.30",,,2021,,
1622,1107,Courtney BC,Apr-17,"21,370.75","17,096.60",,,2021,,
1623,1107,Courtney BC,May-17,"21,425.00","17,140.00",,,2021,,
1624,1107,Courtney BC,Jun-17,"36,819.15","29,455.35",,,2021,,
1625,1107,Courtney BC,Jul-17,"8,555.30","6,844.25",,,2021,,
1626,1107,Courtney BC,Aug-17,"13,604.95","10,883.95",,,2021,,
1627,1107,Courtney BC,Sep-17,"14,756.00","11,804.80","2,51,540.05","2,01,232.05",2021,,
1628,1107,Courtney BC,Oct-17,"27,651.05","22,120.85",,,2021,,
